"hu","hv","omega","h","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.00014806,-0.00014806,-3.884e-020,1.517,1,0,49.5,49.5,-1
-7.2065e-006,-7.2065e-006,8.7458e-007,1.517,1,0.00099999,49.5,49.5,-0.999
0.00013365,0.00013365,1.7492e-006,1.517,1,0.002,49.5,49.5,-0.998
0.00027451,0.00027451,2.6238e-006,1.517,1,0.003,49.5,49.5,-0.997
0.00041537,0.00041537,3.4984e-006,1.517,1,0.004,49.5,49.5,-0.996
0.00055622,0.00055622,4.3729e-006,1.517,1,0.005,49.5,49.5,-0.995
0.00069707,0.00069707,5.2475e-006,1.517,1,0.006,49.5,49.5,-0.994
0.00083794,0.00083794,6.1222e-006,1.517,1,0.007,49.5,49.5,-0.993
0.00097879,0.00097879,6.9967e-006,1.517,1,0.008,49.5,49.5,-0.992
0.0011196,0.0011196,7.8713e-006,1.517,1,0.009,49.5,49.5,-0.991
0.0012605,0.0012605,8.7459e-006,1.517,1,0.01,49.5,49.5,-0.99
0.0014014,0.0014014,9.6205e-006,1.517,1,0.011,49.5,49.5,-0.989
0.0015422,0.0015422,1.0495e-005,1.517,1,0.012,49.5,49.5,-0.988
0.0016831,0.0016831,1.137e-005,1.517,1,0.013,49.5,49.5,-0.987
0.0018239,0.0018239,1.2244e-005,1.517,1,0.014,49.5,49.5,-0.986
0.0019648,0.0019648,1.3119e-005,1.517,1,0.015,49.5,49.5,-0.985
0.0021056,0.0021056,1.3993e-005,1.517,1,0.016,49.5,49.5,-0.984
0.0022465,0.0022465,1.4868e-005,1.517,1,0.017,49.5,49.5,-0.983
0.0023874,0.0023874,1.5743e-005,1.517,1,0.018,49.5,49.5,-0.982
0.0025282,0.0025282,1.6617e-005,1.517,1,0.019,49.5,49.5,-0.981
0.0026691,0.0026691,1.7492e-005,1.517,1,0.02,49.5,49.5,-0.98
0.0028099,0.0028099,1.8366e-005,1.517,1,0.021,49.5,49.5,-0.979
0.0029508,0.0029508,1.9241e-005,1.517,1,0.022,49.5,49.5,-0.978
0.0030916,0.0030916,2.0116e-005,1.517,1,0.023,49.5,49.5,-0.977
0.0032325,0.0032325,2.099e-005,1.517,1,0.024,49.5,49.5,-0.976
0.0033733,0.0033733,2.1865e-005,1.517,1,0.025,49.5,49.5,-0.975
0.0035142,0.0035142,2.2739e-005,1.517,1,0.026,49.5,49.5,-0.974
0.0036551,0.0036551,2.3614e-005,1.517,1,0.027,49.5,49.5,-0.973
0.0037959,0.0037959,2.4489e-005,1.517,1,0.028,49.5,49.5,-0.972
0.0039368,0.0039368,2.5363e-005,1.517,1,0.029,49.5,49.5,-0.971
0.0040776,0.0040776,2.6238e-005,1.517,1,0.03,49.5,49.5,-0.97
0.0042185,0.0042185,2.7112e-005,1.517,1,0.031,49.5,49.5,-0.969
0.0043593,0.0043593,2.7987e-005,1.517,1,0.032,49.5,49.5,-0.968
0.0045002,0.0045002,2.8861e-005,1.517,1,0.033,49.5,49.5,-0.967
0.004641,0.004641,2.9736e-005,1.517,1,0.034,49.5,49.5,-0.966
0.0047819,0.0047819,3.0611e-005,1.517,1,0.035,49.5,49.5,-0.965
0.0049228,0.0049228,3.1485e-005,1.517,1,0.036,49.5,49.5,-0.964
0.0050636,0.0050636,3.236e-005,1.517,1,0.037,49.5,49.5,-0.963
0.0052045,0.0052045,3.3234e-005,1.517,1,0.038,49.5,49.5,-0.962
0.0053453,0.0053453,3.4109e-005,1.517,1,0.039,49.5,49.5,-0.961
0.0054862,0.0054862,3.4984e-005,1.517,1,0.04,49.5,49.5,-0.96
0.005627,0.005627,3.5858e-005,1.517,1,0.041,49.5,49.5,-0.959
0.0057679,0.0057679,3.6733e-005,1.517,1,0.042,49.5,49.5,-0.958
0.0059088,0.0059088,3.7607e-005,1.517,1,0.043,49.5,49.5,-0.957
0.0060496,0.0060496,3.8482e-005,1.517,1,0.044,49.5,49.5,-0.956
